word,emotion,present
manso,alegria,0
manso,tristeza,1
manso,surpresa,0
manso,confiança,0
manual,positivo,0
manual,negativo,0
manual,raiva,0
manual,antecipação,0
manual,nojo,0
manual,medo,0
manual,alegria,0
manual,tristeza,0
manual,surpresa,0
manual,confiança,1
manutenção,positivo,0
manutenção,negativo,0
manutenção,raiva,0
manutenção,antecipação,0
manutenção,nojo,0
manutenção,medo,0
manutenção,alegria,0
manutenção,tristeza,0
manutenção,surpresa,0
manutenção,confiança,1
máquina,positivo,0
máquina,negativo,0
máquina,raiva,0
máquina,antecipação,0
máquina,nojo,0
máquina,medo,0
máquina,alegria,0
máquina,tristeza,0
máquina,surpresa,0
máquina,confiança,1
mar,positivo,1
mar,negativo,0
mar,raiva,0
mar,antecipação,0
mar,nojo,0
mar,medo,0
mar,alegria,0
mar,tristeza,0
mar,surpresa,0
mar,confiança,0
marasmo,positivo,0
marasmo,negativo,1
marasmo,raiva,0
marasmo,antecipação,0
marasmo,nojo,1
marasmo,medo,1
marasmo,alegria,0
marasmo,tristeza,1
marasmo,surpresa,0
marasmo,confiança,0
maravilha,positivo,1
maravilha,negativo,0
maravilha,raiva,0
maravilha,antecipação,0
maravilha,nojo,0
maravilha,medo,0
maravilha,alegria,0
maravilha,tristeza,0
maravilha,surpresa,1
maravilha,confiança,0
maravilhosamente,positivo,1
maravilhosamente,negativo,0
maravilhosamente,raiva,0
maravilhosamente,antecipação,0
maravilhosamente,nojo,0
maravilhosamente,medo,0
maravilhosamente,alegria,1
maravilhosamente,tristeza,0
maravilhosamente,surpresa,1
maravilhosamente,confiança,0
maravilhoso,positivo,1
maravilhoso,negativo,0
maravilhoso,raiva,0
maravilhoso,antecipação,0
maravilhoso,nojo,0
maravilhoso,medo,0
maravilhoso,alegria,1
maravilhoso,tristeza,0
maravilhoso,surpresa,1
maravilhoso,confiança,1
marcado,positivo,1
marcado,negativo,0
marcado,raiva,0
marcado,antecipação,0
marcado,nojo,0
marcado,medo,0
marcado,alegria,0
marcado,tristeza,0
marcado,surpresa,0
marcado,confiança,0
marcando,positivo,0
marcando,negativo,1
marcando,raiva,0
marcando,antecipação,0
marcando,nojo,0
marcando,medo,0
marcando,alegria,0
marcando,tristeza,0
marcando,surpresa,0
marcando,confiança,0
marcha,positivo,1
marcha,negativo,0
marcha,raiva,0
marcha,antecipação,0
marcha,nojo,0
marcha,medo,0
marcha,alegria,0
marcha,tristeza,0
marcha,surpresa,0
marcha,confiança,0
marcial,positivo,0
marcial,negativo,0
marcial,raiva,1
marcial,antecipação,0
marcial,nojo,0
marcial,medo,0
marcial,alegria,0
marcial,tristeza,0
marcial,surpresa,0
marcial,confiança,0
marco,positivo,0
marco,negativo,0
marco,raiva,0
marco,antecipação,0
marco,nojo,0
marco,medo,0
marco,alegria,0
marco,tristeza,0
marco,surpresa,0
marco,confiança,1
marechal,positivo,1
marechal,negativo,0
marechal,raiva,0
marechal,antecipação,0
marechal,nojo,0
marechal,medo,0
marechal,alegria,0
marechal,tristeza,0
marechal,surpresa,0
marechal,confiança,1
margem,positivo,0
margem,negativo,1
margem,raiva,0
margem,antecipação,0
margem,nojo,0
margem,medo,0
margem,alegria,0
margem,tristeza,1
margem,surpresa,0
margem,confiança,0
margem de manobra,positivo,1
margem de manobra,negativo,0
margem de manobra,raiva,0
margem de manobra,antecipação,0
margem de manobra,nojo,0
margem de manobra,medo,0
margem de manobra,alegria,0
margem de manobra,tristeza,0
margem de manobra,surpresa,0
margem de manobra,confiança,0
marinho,positivo,0
marinho,negativo,0
marinho,raiva,0
marinho,antecipação,0
marinho,nojo,0
marinho,medo,0
marinho,alegria,0
marinho,tristeza,0
marinho,surpresa,0
marinho,confiança,1
mariquinhas,positivo,0
mariquinhas,negativo,1
mariquinhas,raiva,0
mariquinhas,antecipação,0
mariquinhas,nojo,0
mariquinhas,medo,0
mariquinhas,alegria,0
mariquinhas,tristeza,0
mariquinhas,surpresa,0
mariquinhas,confiança,0
marquês,positivo,1
marquês,negativo,0
marquês,raiva,0
marquês,antecipação,0
marquês,nojo,0
marquês,medo,0
marquês,alegria,0
marquês,tristeza,0
marquês,surpresa,0
marquês,confiança,0
marrom,positivo,0
marrom,negativo,1
marrom,raiva,0
marrom,antecipação,0
marrom,nojo,0
marrom,medo,0
marrom,alegria,0
marrom,tristeza,0
marrom,surpresa,0
marrom,confiança,0
martingale,positivo,0
martingale,negativo,1
martingale,raiva,0
martingale,antecipação,0
martingale,nojo,0
martingale,medo,0
martingale,alegria,0
martingale,tristeza,0
martingale,surpresa,0
martingale,confiança,0
mártir,positivo,0
mártir,negativo,1
mártir,raiva,0
mártir,antecipação,0
mártir,nojo,0
mártir,medo,1
mártir,alegria,0
mártir,tristeza,1
mártir,surpresa,0
mártir,confiança,0
martírio,positivo,0
martírio,negativo,1
martírio,raiva,0
martírio,antecipação,0
martírio,nojo,0
martírio,medo,1
martírio,alegria,0
martírio,tristeza,1
martírio,surpresa,0
martírio,confiança,0
masculinidade,positivo,1
masculinidade,negativo,0
masculinidade,raiva,0
masculinidade,antecipação,0
masculinidade,nojo,0
masculinidade,medo,0
masculinidade,alegria,0
masculinidade,tristeza,0
masculinidade,surpresa,0
masculinidade,confiança,0
masculino,positivo,1
masculino,negativo,0
masculino,raiva,0
masculino,antecipação,0
masculino,nojo,0
masculino,medo,0
masculino,alegria,0
masculino,tristeza,0
masculino,surpresa,0
masculino,confiança,0
masmorra,positivo,0
masmorra,negativo,1
masmorra,raiva,0
masmorra,antecipação,0
masmorra,nojo,0
masmorra,medo,1
masmorra,alegria,0
masmorra,tristeza,0
masmorra,surpresa,0
masmorra,confiança,0
masoquismo,positivo,0
masoquismo,negativo,1
masoquismo,raiva,1
masoquismo,antecipação,0
masoquismo,nojo,1
masoquismo,medo,1
masoquismo,alegria,0
masoquismo,tristeza,0
masoquismo,surpresa,0
masoquismo,confiança,0
massa,positivo,0
massa,negativo,1
massa,raiva,1
massa,antecipação,0
massa,nojo,0
massa,medo,1
massa,alegria,0
massa,tristeza,0
massa,surpresa,0
massa,confiança,0
massacre,positivo,0
massacre,negativo,1
massacre,raiva,1
massacre,antecipação,0
massacre,nojo,1
massacre,medo,1
massacre,alegria,0
massacre,tristeza,1
massacre,surpresa,0
massacre,confiança,0
massagem,positivo,1
massagem,negativo,0
massagem,raiva,0
massagem,antecipação,0
massagem,nojo,0
massagem,medo,0
massagem,alegria,1
massagem,tristeza,0
massagem,surpresa,0
massagem,confiança,0
matador,positivo,0
matador,negativo,1
matador,raiva,1
matador,antecipação,0
matador,nojo,1
matador,medo,1
matador,alegria,0
matador,tristeza,1
matador,surpresa,1
matador,confiança,0
matadouro,positivo,0
matadouro,negativo,1
matadouro,raiva,1
matadouro,antecipação,0
matadouro,nojo,1
matadouro,medo,1
matadouro,alegria,0
matadouro,tristeza,1
matadouro,surpresa,0
matadouro,confiança,0
matança,positivo,0
matança,negativo,1
matança,raiva,1
matança,antecipação,0
matança,nojo,1
matança,medo,1
matança,alegria,0
matança,tristeza,1
matança,surpresa,1
matança,confiança,0
matando,positivo,0
matando,negativo,1
matando,raiva,1
matando,antecipação,0
matando,nojo,0
matando,medo,1
matando,alegria,0
matando,tristeza,1
matando,surpresa,0
matando,confiança,0
matar,positivo,0
matar,negativo,1
matar,raiva,0
matar,antecipação,0
matar,nojo,0
matar,medo,1
matar,alegria,0
matar,tristeza,1
matar,surpresa,0
matar,confiança,0
matemático,positivo,0
matemático,negativo,0
matemático,raiva,0
matemático,antecipação,0
matemático,nojo,0
matemático,medo,0
matemático,alegria,0
matemático,tristeza,0
matemático,surpresa,0
matemático,confiança,1
materialismo,positivo,0
materialismo,negativo,1
materialismo,raiva,0
materialismo,antecipação,0
materialismo,nojo,0
materialismo,medo,0
materialismo,alegria,0
materialismo,tristeza,0
materialismo,surpresa,0
materialismo,confiança,0
materialista,positivo,0
materialista,negativo,1
materialista,raiva,0
materialista,antecipação,0
materialista,nojo,1
materialista,medo,0
materialista,alegria,0
materialista,tristeza,0
materialista,surpresa,0
materialista,confiança,0
maternidade,positivo,1
maternidade,negativo,0
maternidade,raiva,0
maternidade,antecipação,0
maternidade,nojo,0
maternidade,medo,0
maternidade,alegria,1
maternidade,tristeza,0
maternidade,surpresa,0
maternidade,confiança,1
materno,positivo,1
materno,negativo,1
materno,raiva,0
materno,antecipação,1
materno,nojo,0
materno,medo,0
materno,alegria,0
materno,tristeza,0
materno,surpresa,0
materno,confiança,0
matrimônio,positivo,1
matrimônio,negativo,0
matrimônio,raiva,0
matrimônio,antecipação,1
matrimônio,nojo,0
matrimônio,medo,0
matrimônio,alegria,1
matrimônio,tristeza,0
matrimônio,surpresa,0
matrimônio,confiança,1
matriz,positivo,1
matriz,negativo,0
matriz,raiva,0
matriz,antecipação,0
matriz,nojo,0
matriz,medo,0
matriz,alegria,0
matriz,tristeza,0
matriz,surpresa,0
matriz,confiança,0
matrona,positivo,1
matrona,negativo,0
matrona,raiva,0
matrona,antecipação,0
matrona,nojo,0
matrona,medo,0
matrona,alegria,0
matrona,tristeza,0
matrona,surpresa,0
matrona,confiança,1
mau,positivo,0
mau,negativo,1
mau,raiva,1
mau,antecipação,0
mau,nojo,1
mau,medo,1
mau,alegria,0
mau,tristeza,1
mau,surpresa,0
mau,confiança,0
mau comportamento,positivo,0
mau comportamento,negativo,1
mau comportamento,raiva,1
mau comportamento,antecipação,0
mau comportamento,nojo,1
mau comportamento,medo,0
mau comportamento,alegria,0
mau comportamento,tristeza,0
mau comportamento,surpresa,1
mau comportamento,confiança,0
mau uso,positivo,0
mau uso,negativo,1
mau uso,raiva,0
mau uso,antecipação,0
mau uso,nojo,0
mau uso,medo,0
mau uso,alegria,0
mau uso,tristeza,0
mau uso,surpresa,0
mau uso,confiança,0
mausoléu,positivo,0
mausoléu,negativo,0
mausoléu,raiva,0
mausoléu,antecipação,0
mausoléu,nojo,0
mausoléu,medo,0
mausoléu,alegria,0
mausoléu,tristeza,1
mausoléu,surpresa,0
mausoléu,confiança,0
máxima,positivo,0
máxima,negativo,0
máxima,raiva,0
máxima,antecipação,0
máxima,nojo,0
máxima,medo,0
máxima,alegria,0
máxima,tristeza,0
máxima,surpresa,0
máxima,confiança,1
máximo,positivo,1
máximo,negativo,0
máximo,raiva,0
máximo,antecipação,0
máximo,nojo,0
máximo,medo,0
máximo,alegria,0
máximo,tristeza,0
máximo,surpresa,0
máximo,confiança,0
medalha,positivo,1
medalha,negativo,0
medalha,raiva,0
medalha,antecipação,1
medalha,nojo,0
medalha,medo,0
medalha,alegria,1
medalha,tristeza,0
medalha,surpresa,1
medalha,confiança,1
mediação,positivo,1
mediação,negativo,0
mediação,raiva,0
mediação,antecipação,0
mediação,nojo,0
mediação,medo,0
mediação,alegria,0
mediação,tristeza,0
mediação,surpresa,0
mediação,confiança,0
mediador,positivo,1
mediador,negativo,0
mediador,raiva,0
mediador,antecipação,1
mediador,nojo,0
mediador,medo,0
mediador,alegria,0
mediador,tristeza,0
mediador,surpresa,0
mediador,confiança,1
mediar,positivo,1
mediar,negativo,0
mediar,raiva,0
mediar,antecipação,1
mediar,nojo,0
mediar,medo,0
mediar,alegria,0
mediar,tristeza,0
mediar,surpresa,0
mediar,confiança,1
medição,positivo,0
medição,negativo,0
medição,raiva,0
medição,antecipação,0
medição,nojo,0
medição,medo,0
medição,alegria,0
medição,tristeza,0
medição,surpresa,0
medição,confiança,1
médico,positivo,1
médico,negativo,0
médico,raiva,0
médico,antecipação,1
médico,nojo,0
médico,medo,1
médico,alegria,0
médico,tristeza,0
médico,surpresa,0
médico,confiança,1
medida,positivo,0
medida,negativo,0
medida,raiva,0
medida,antecipação,0
medida,nojo,0
medida,medo,0
medida,alegria,0
medida,tristeza,0
medida,surpresa,0
medida,confiança,1
medido,positivo,1
medido,negativo,0
medido,raiva,0
medido,antecipação,0
medido,nojo,0
medido,medo,0
medido,alegria,0
medido,tristeza,0
medido,surpresa,0
medido,confiança,1
medíocre,positivo,0
medíocre,negativo,1
medíocre,raiva,0
medíocre,antecipação,0
medíocre,nojo,0
medíocre,medo,0
medíocre,alegria,0
medíocre,tristeza,0
medíocre,surpresa,0
medíocre,confiança,0
mediocridade,positivo,0
mediocridade,negativo,1
mediocridade,raiva,0
mediocridade,antecipação,0
mediocridade,nojo,0
mediocridade,medo,0
mediocridade,alegria,0
mediocridade,tristeza,0
mediocridade,surpresa,0
mediocridade,confiança,0
meditar,positivo,1
meditar,negativo,0
meditar,raiva,0
meditar,antecipação,1
meditar,nojo,0
meditar,medo,0
meditar,alegria,1
meditar,tristeza,0
meditar,surpresa,0
meditar,confiança,1
mediterrâneo,positivo,1
mediterrâneo,negativo,0
mediterrâneo,raiva,0
mediterrâneo,antecipação,0
mediterrâneo,nojo,0
mediterrâneo,medo,0
mediterrâneo,alegria,0
mediterrâneo,tristeza,0
mediterrâneo,surpresa,0
mediterrâneo,confiança,0
medo,positivo,0
medo,negativo,1
medo,raiva,1
medo,antecipação,0
medo,nojo,0
medo,medo,1
medo,alegria,0
medo,tristeza,0
medo,surpresa,0
medo,confiança,0
medonho,positivo,0
medonho,negativo,1
medonho,raiva,1
medonho,antecipação,0
medonho,nojo,1
medonho,medo,1
medonho,alegria,0
medonho,tristeza,1
medonho,surpresa,0
medonho,confiança,0
medula,positivo,1
medula,negativo,0
medula,raiva,0
medula,antecipação,0
medula,nojo,0
medula,medo,0
medula,alegria,1
medula,tristeza,0
medula,surpresa,0
medula,confiança,1
megera,positivo,0
megera,negativo,1
megera,raiva,0
megera,antecipação,0
megera,nojo,0
megera,medo,0
megera,alegria,0
megera,tristeza,0
megera,surpresa,0
megera,confiança,0
mel,positivo,1
mel,negativo,0
mel,raiva,0
mel,antecipação,0
mel,nojo,0
mel,medo,0
mel,alegria,0
mel,tristeza,0
mel,surpresa,0
mel,confiança,0
melancolia,positivo,0
melancolia,negativo,1
melancolia,raiva,0
melancolia,antecipação,0
melancolia,nojo,0
melancolia,medo,0
melancolia,alegria,0
melancolia,tristeza,1
melancolia,surpresa,0
melancolia,confiança,0
melancólica,positivo,0
melancólica,negativo,1
melancólica,raiva,0
melancólica,antecipação,0
melancólica,nojo,0
melancólica,medo,0
melancólica,alegria,0
melancólica,tristeza,1
melancólica,surpresa,0
melancólica,confiança,0
melancólico,positivo,0
melancólico,negativo,1
melancólico,raiva,0
melancólico,antecipação,0
melancólico,nojo,0
melancólico,medo,0
melancólico,alegria,0
melancólico,tristeza,1
melancólico,surpresa,0
melancólico,confiança,0
melhorado,positivo,1
melhorado,negativo,0
melhorado,raiva,0
melhorado,antecipação,0
melhorado,nojo,0
melhorado,medo,0
melhorado,alegria,0
melhorado,tristeza,0
melhorado,surpresa,0
melhorado,confiança,0
melhoramento,positivo,1
melhoramento,negativo,0
melhoramento,raiva,0
melhoramento,antecipação,0
melhoramento,nojo,0
melhoramento,medo,0
melhoramento,alegria,0
melhoramento,tristeza,0
melhoramento,surpresa,0
melhoramento,confiança,0
melhorando,positivo,1
melhorando,negativo,0
melhorando,raiva,0
melhorando,antecipação,0
melhorando,nojo,0
melhorando,medo,0
melhorando,alegria,0
melhorando,tristeza,0
melhorando,surpresa,0
melhorando,confiança,0
melhorar,positivo,1
melhorar,negativo,0
melhorar,raiva,0
melhorar,antecipação,1
melhorar,nojo,0
melhorar,medo,0
melhorar,alegria,1
melhorar,tristeza,0
melhorar,surpresa,0
melhorar,confiança,1
melhoria,positivo,1
melhoria,negativo,0
melhoria,raiva,0
melhoria,antecipação,0
melhoria,nojo,0
melhoria,medo,0
melhoria,alegria,1
melhoria,tristeza,0
melhoria,surpresa,0
melhoria,confiança,1
melindroso,positivo,0
melindroso,negativo,1
melindroso,raiva,1
melindroso,antecipação,0
melindroso,nojo,0
melindroso,medo,0
melindroso,alegria,0
melindroso,tristeza,1
melindroso,surpresa,0
melindroso,confiança,0
melodrama,positivo,0
melodrama,negativo,1
melodrama,raiva,1
melodrama,antecipação,0
melodrama,nojo,0
melodrama,medo,0
melodrama,alegria,0
melodrama,tristeza,1
melodrama,surpresa,0
melodrama,confiança,0
memorável,positivo,1
memorável,negativo,0
memorável,raiva,0
memorável,antecipação,0
memorável,nojo,0
memorável,medo,0
memorável,alegria,1
memorável,tristeza,0
memorável,surpresa,1
memorável,confiança,1
memoriais,positivo,0
memoriais,negativo,0
memoriais,raiva,0
memoriais,antecipação,0
memoriais,nojo,0
memoriais,medo,0
memoriais,alegria,0
memoriais,tristeza,1
memoriais,surpresa,0
memoriais,confiança,0
mendigo,positivo,0
mendigo,negativo,1
mendigo,raiva,0
mendigo,antecipação,0
mendigo,nojo,0
mendigo,medo,0
mendigo,alegria,0
mendigo,tristeza,1
mendigo,surpresa,0
mendigo,confiança,0
menor,positivo,0
menor,negativo,1
menor,raiva,0
menor,antecipação,0
menor,nojo,0
menor,medo,0
menor,alegria,0
menor,tristeza,1
menor,surpresa,0
menor,confiança,0
menos,positivo,0
menos,negativo,1
menos,raiva,0
menos,antecipação,0
menos,nojo,1
menos,medo,0
menos,alegria,0
menos,tristeza,0
menos,surpresa,0
menos,confiança,0
menosprezar,positivo,0
menosprezar,negativo,1
menosprezar,raiva,0
menosprezar,antecipação,1
menosprezar,nojo,0
menosprezar,medo,0
menosprezar,alegria,0
menosprezar,tristeza,0
menosprezar,surpresa,0
menosprezar,confiança,0
menosprezo,positivo,0
menosprezo,negativo,1
menosprezo,raiva,1
menosprezo,antecipação,0
menosprezo,nojo,1
menosprezo,medo,1
menosprezo,alegria,0
menosprezo,tristeza,1
menosprezo,surpresa,0
menosprezo,confiança,0
mensageiro,positivo,0
mensageiro,negativo,0
mensageiro,raiva,0
mensageiro,antecipação,0
mensageiro,nojo,0
mensageiro,medo,0
mensageiro,alegria,0
mensageiro,tristeza,0
mensageiro,surpresa,0
mensageiro,confiança,1
menstruação,positivo,1
menstruação,negativo,0
menstruação,raiva,0
menstruação,antecipação,0
menstruação,nojo,0
menstruação,medo,0
menstruação,alegria,0
menstruação,tristeza,0
menstruação,surpresa,0
menstruação,confiança,0
mentira,positivo,0
mentira,negativo,1
mentira,raiva,1
mentira,antecipação,0
mentira,nojo,1
mentira,medo,0
mentira,alegria,0
mentira,tristeza,1
mentira,surpresa,0
mentira,confiança,0
mentiroso,positivo,0
mentiroso,negativo,1
mentiroso,raiva,0
mentiroso,antecipação,0
mentiroso,nojo,1
mentiroso,medo,0
mentiroso,alegria,0
mentiroso,tristeza,0
mentiroso,surpresa,0
mentiroso,confiança,0
mentor,positivo,1
mentor,negativo,0
mentor,raiva,0
mentor,antecipação,0
mentor,nojo,0
mentor,medo,0
mentor,alegria,0
mentor,tristeza,0
mentor,surpresa,0
mentor,confiança,1
mercenário,positivo,0
mercenário,negativo,1
mercenário,raiva,0
mercenário,antecipação,0
mercenário,nojo,0
mercenário,medo,1
mercenário,alegria,0
mercenário,tristeza,0
mercenário,surpresa,0
mercenário,confiança,0
mercúrio,positivo,0
mercúrio,negativo,1
mercúrio,raiva,0
mercúrio,antecipação,0
mercúrio,nojo,0
mercúrio,medo,0
mercúrio,alegria,0
mercúrio,tristeza,0
mercúrio,surpresa,1
mercúrio,confiança,0
merda,positivo,0
merda,negativo,1
merda,raiva,1
merda,antecipação,0
merda,nojo,1
merda,medo,0
merda,alegria,0
merda,tristeza,0
merda,surpresa,0
merda,confiança,0
merecer,positivo,1
merecer,negativo,0
merecer,raiva,1
merecer,antecipação,1
merecer,nojo,0
merecer,medo,0
merecer,alegria,0
merecer,tristeza,0
merecer,surpresa,0
merecer,confiança,1
mereceu,positivo,1
mereceu,negativo,0
mereceu,raiva,0
mereceu,antecipação,0
mereceu,nojo,0
mereceu,medo,0
mereceu,alegria,0
mereceu,tristeza,0
mereceu,surpresa,0
mereceu,confiança,0
mergulho,positivo,0
mergulho,negativo,1
mergulho,raiva,0
mergulho,antecipação,0
mergulho,nojo,0
mergulho,medo,1
mergulho,alegria,0
mergulho,tristeza,0
mergulho,surpresa,0
mergulho,confiança,0
mérito,positivo,1
mérito,negativo,0
mérito,raiva,0
mérito,antecipação,0
mérito,nojo,0
mérito,medo,0
mérito,alegria,0
mérito,tristeza,0
mérito,surpresa,0
mérito,confiança,1
meritório,positivo,1
meritório,negativo,0
meritório,raiva,0
meritório,antecipação,0
meritório,nojo,0
meritório,medo,0
meritório,alegria,1
meritório,tristeza,0
meritório,surpresa,0
meritório,confiança,1
mesa,positivo,0
mesa,negativo,0
mesa,raiva,0
mesa,antecipação,0
mesa,nojo,0
mesa,medo,0
mesa,alegria,0
mesa,tristeza,0
mesa,surpresa,0
mesa,confiança,1
mesquinhamente,positivo,0
mesquinhamente,negativo,1
mesquinhamente,raiva,0
mesquinhamente,antecipação,0
mesquinhamente,nojo,0
mesquinhamente,medo,0
mesquinhamente,alegria,0
mesquinhamente,tristeza,0
mesquinhamente,surpresa,0
mesquinhamente,confiança,0
mesquinho,positivo,0
mesquinho,negativo,1
mesquinho,raiva,1
mesquinho,antecipação,0
mesquinho,nojo,1
mesquinho,medo,1
mesquinho,alegria,0
mesquinho,tristeza,1
mesquinho,surpresa,0
mesquinho,confiança,0
mesquita,positivo,0
mesquita,negativo,0
mesquita,raiva,1
mesquita,antecipação,0
mesquita,nojo,0
mesquita,medo,0
mesquita,alegria,0
mesquita,tristeza,0
mesquita,surpresa,0
mesquita,confiança,0
mestre,positivo,1
mestre,negativo,0
mestre,raiva,0
mestre,antecipação,0
mestre,nojo,0
mestre,medo,0
mestre,alegria,0
mestre,tristeza,0
mestre,surpresa,0
mestre,confiança,0
metanol,positivo,0
metanol,negativo,1
metanol,raiva,0
metanol,antecipação,0
metanol,nojo,0
metanol,medo,0
metanol,alegria,0
metanol,tristeza,0
metanol,surpresa,0
metanol,confiança,0
metástase,positivo,0
metástase,negativo,1
metástase,raiva,0
metástase,antecipação,0
metástase,nojo,0
metástase,medo,0
metástase,alegria,0
metástase,tristeza,0
metástase,surpresa,0
metástase,confiança,0
metropolitano,positivo,1
metropolitano,negativo,0
metropolitano,raiva,0
metropolitano,antecipação,0
metropolitano,nojo,0
metropolitano,medo,0
metropolitano,alegria,0
metropolitano,tristeza,0
metropolitano,surpresa,0
metropolitano,confiança,0
microscopia,positivo,1
microscopia,negativo,0
microscopia,raiva,0
microscopia,antecipação,0
microscopia,nojo,0
microscopia,medo,0
microscopia,alegria,0
microscopia,tristeza,0
microscopia,surpresa,0
microscopia,confiança,0
microscópio,positivo,0
microscópio,negativo,0
microscópio,raiva,0
microscópio,antecipação,0
microscópio,nojo,0
microscópio,medo,0
microscópio,alegria,0
microscópio,tristeza,0
microscópio,surpresa,0
microscópio,confiança,1
milagre,positivo,1
milagre,negativo,0
milagre,raiva,0
milagre,antecipação,1
milagre,nojo,0
milagre,medo,0
milagre,alegria,1
milagre,tristeza,0
milagre,surpresa,1
milagre,confiança,1
milagroso,positivo,1
milagroso,negativo,0
milagroso,raiva,0
milagroso,antecipação,0
milagroso,nojo,0
milagroso,medo,0
milagroso,alegria,1
milagroso,tristeza,0
milagroso,surpresa,1
milagroso,confiança,0
milícia,positivo,0
milícia,negativo,1
milícia,raiva,1
milícia,antecipação,0
milícia,nojo,0
milícia,medo,1
milícia,alegria,0
milícia,tristeza,1
milícia,surpresa,0
milícia,confiança,0
militar,positivo,0
militar,negativo,1
militar,raiva,1
militar,antecipação,0
militar,nojo,0
militar,medo,1
militar,alegria,0
militar,tristeza,0
militar,surpresa,0
militar,confiança,0
militares,positivo,0
militares,negativo,0
militares,raiva,0
militares,antecipação,0
militares,nojo,0
militares,medo,1
militares,alegria,0
militares,tristeza,0
militares,surpresa,0
militares,confiança,0
mimetismo,positivo,0
mimetismo,negativo,1
mimetismo,raiva,0
mimetismo,antecipação,0
mimetismo,nojo,0
mimetismo,medo,0
mimetismo,alegria,0
mimetismo,tristeza,0
mimetismo,surpresa,1
mimetismo,confiança,0
mimo,positivo,1
mimo,negativo,0
mimo,raiva,0
mimo,antecipação,0
mimo,nojo,0
mimo,medo,0
mimo,alegria,0
mimo,tristeza,0
mimo,surpresa,0
mimo,confiança,0
minado,positivo,0
minado,negativo,1
minado,raiva,0
minado,antecipação,0
minado,nojo,0
minado,medo,0
minado,alegria,0
minado,tristeza,0
minado,surpresa,0
minado,confiança,0
minhoca,positivo,0
minhoca,negativo,1
minhoca,raiva,0
minhoca,antecipação,1
minhoca,nojo,0
minhoca,medo,0
minhoca,alegria,0
minhoca,tristeza,0
minhoca,surpresa,1
minhoca,confiança,0
minimizar,positivo,0
minimizar,negativo,1
minimizar,raiva,0
minimizar,antecipação,0
minimizar,nojo,0
minimizar,medo,0
minimizar,alegria,0
minimizar,tristeza,0
minimizar,surpresa,0
minimizar,confiança,0
mínimo,positivo,0
mínimo,negativo,1
mínimo,raiva,0
mínimo,antecipação,0
mínimo,nojo,0
mínimo,medo,0
mínimo,alegria,0
mínimo,tristeza,0
mínimo,surpresa,0
mínimo,confiança,0
ministério,positivo,1
ministério,negativo,0
ministério,raiva,0
ministério,antecipação,0
ministério,nojo,0
ministério,medo,0
ministério,alegria,1
ministério,tristeza,0
ministério,surpresa,0
ministério,confiança,1
minoria,positivo,0
minoria,negativo,1
minoria,raiva,0
minoria,antecipação,0
minoria,nojo,0
minoria,medo,0
minoria,alegria,0
minoria,tristeza,0
minoria,surpresa,0
minoria,confiança,0
miopia,positivo,0
miopia,negativo,1
miopia,raiva,1
miopia,antecipação,0
miopia,nojo,0
miopia,medo,0
miopia,alegria,0
miopia,tristeza,1
miopia,surpresa,0
miopia,confiança,0
miscelânea,positivo,1
miscelânea,negativo,0
miscelânea,raiva,0
miscelânea,antecipação,0
miscelânea,nojo,0
miscelânea,medo,0
miscelânea,alegria,0
miscelânea,tristeza,0
miscelânea,surpresa,0
miscelânea,confiança,0
miserável,positivo,0
miserável,negativo,1
miserável,raiva,1
miserável,antecipação,0
miserável,nojo,1
miserável,medo,0
miserável,alegria,0
miserável,tristeza,1
miserável,surpresa,0
miserável,confiança,0
miseravelmente,positivo,0
miseravelmente,negativo,1
miseravelmente,raiva,0
miseravelmente,antecipação,0
miseravelmente,nojo,0
miseravelmente,medo,0
miseravelmente,alegria,0
miseravelmente,tristeza,1
miseravelmente,surpresa,0
miseravelmente,confiança,0
miséria,positivo,0
miséria,negativo,1
miséria,raiva,1
miséria,antecipação,0
miséria,nojo,1
miséria,medo,1
miséria,alegria,0
miséria,tristeza,1
miséria,surpresa,0
miséria,confiança,0
misericórdia,positivo,1
misericórdia,negativo,0
misericórdia,raiva,0
misericórdia,antecipação,0
misericórdia,nojo,0
misericórdia,medo,0
misericórdia,alegria,0
misericórdia,tristeza,0
misericórdia,surpresa,0
misericórdia,confiança,0
misericordioso,positivo,1
misericordioso,negativo,0
misericordioso,raiva,0
misericordioso,antecipação,0
misericordioso,nojo,0
misericordioso,medo,0
misericordioso,alegria,0
misericordioso,tristeza,0
misericordioso,surpresa,0
misericordioso,confiança,0
míssil,positivo,0
míssil,negativo,0
míssil,raiva,0
míssil,antecipação,0
míssil,nojo,0
míssil,medo,1
míssil,alegria,0
míssil,tristeza,0
míssil,surpresa,0
míssil,confiança,0
missionário,positivo,1
missionário,negativo,0
missionário,raiva,0
missionário,antecipação,0
missionário,nojo,0
missionário,medo,0
missionário,alegria,0
missionário,tristeza,0
missionário,surpresa,0
missionário,confiança,0
mistério,positivo,0
mistério,negativo,0
mistério,raiva,0
mistério,antecipação,1
mistério,nojo,0
mistério,medo,0
mistério,alegria,0
mistério,tristeza,0
mistério,surpresa,1
mistério,confiança,0
misterioso,positivo,0
misterioso,negativo,0
misterioso,raiva,0
misterioso,antecipação,1
misterioso,nojo,0
misterioso,medo,1
misterioso,alegria,0
misterioso,tristeza,0
misterioso,surpresa,1
misterioso,confiança,0
místico,positivo,0
